X1,X2,X3
-3.2083268116393535,1.3873747860330816,4.072033176071823
3.140554527143492,3.14401106325755,-1.0532999540633377
-1.263526661397591,-1.0617740901351604,-3.7447669503606926
2.936125195605575,1.577823358549554,1.2521739996374843
-1.4673420399279564,-2.3809479521995387,2.174252603814025
3.1040211358730696,4.536744599837334,1.162654669123065
-1.5931592593717405,-2.6639271182515514,-1.7109154610929986
1.948873270703141,1.9176167971158233,-2.043234634426208
-1.4391932712680728,-2.8740306409034204,-2.276022544250585
-2.1252148467250604,1.6900965843346922,0.6469177577818586
-3.2060156119925645,-0.9584579330408567,-2.2259690387156517
-1.5904532065211998,2.0802118006389576,2.044039593437021
-1.7472395903206033,1.9020371905863775,0.9577557485056158
-0.21891626239972428,0.2530619689882905,-3.2630542902392277
-0.18881843196419146,-0.4021887513724156,3.6501753443466107
-0.8306087440406831,3.004650382040267,2.4629490584223728
2.723457490225466,2.3705736619408455,1.4604820148284343
2.6346652322993176,2.923468216510293,1.3190654727706996
1.5522484531785148,1.5921870509877998,2.4277319585870862
-3.105531790241168,0.8374460619709541,-1.4660722867105727
2.495611068424078,1.2109540784428052,2.2406779779118122
-1.23795204811681,2.8203654691175126,4.444500349522041
-1.9359333805963705,-4.460138159235399,3.150051530704518
3.0626860234723567,2.2488503370670077,-2.355656441675637
1.3357280707198873,1.3248574973626845,-2.529171985735546
1.5673854230580253,2.3641621340472048,2.7281602476845985
-1.9842784092362868,-1.7111782507215183,-2.5260082315449823
-1.3430701064873427,-3.046403350303478,-2.021610330139022
2.22341590810396,1.7399098913035478,-2.5228409499779927
-2.160210604808029,1.5905844706702434,0.9653987354900102
2.9553626641004294,2.559738465326852,-1.7438779744247317
-1.9568618602415526,-1.1778717367656109,2.112959114643147
-2.2511807475197,-2.707859562664776,-0.7110737987135691
1.9122676710949298,2.4947207360063155,-1.3331572250845758
-2.4000768506508017,-0.07613572000214353,-0.00261893151451309
1.5303094867664517,1.837784298533175,-2.009318921462161
0.5760974755634813,-0.2897926313351129,2.9936491475981537
-1.8339424273670217,2.0724693131951075,2.027273074272657
1.4010114778534022,1.8731870268947377,-2.1169876674871086
-1.7656011276240682,2.1277163136416304,1.9707095449551477
-1.2596459656452597,-2.699854245555294,-2.057052374667492
-1.4196629158543708,-3.8903029360352295,2.62100778342219
-1.923994179813104,2.06513343790393,1.7454968346686544
1.8982693242336215,2.7828853004932634,1.9098809204825338
-2.1255539272559747,1.9999278322669314,1.531173515278621
-2.1170011407119045,-0.1215093644630405,2.069576674754427
1.754341031240813,2.094404128881268,2.3779494158390078
-2.143513074227337,-1.115956559936413,2.333421611156272
-2.248395054423102,-1.4739480493896506,1.7663173456949595
-1.8893714483384718,-1.9859204600732185,1.8437377567936015
-1.8031021859587661,-0.6304018465746977,1.32512411739478
3.9185334978717674,2.842379770721249,-1.9457931619495747
0.3228853426152476,0.11680208232596856,2.935902146775964
0.0809245446910265,3.4809882888314103,2.470203026374578
3.3237554786290096,3.5641650396650277,-0.5001767951812073
3.394818244885406,3.3384999549345613,0.6298124166266152
-2.672486663523352,0.544822944051361,-0.6304665306248838
-2.420544309519577,-2.2258281315908373,-2.1464881687279087
-1.5969643753879663,2.4916427110928723,2.8788981727696843
3.296213054953011,3.170140934516534,1.1458012007043075
-2.0511122901127186,2.2971566817533797,3.5507405204651996
-1.4891735604447947,-3.22871775604209,2.2034075698394737
1.9301973281294875,1.6258911517569954,2.5819166959970707
-2.39322423377181,1.5089010462342478,1.3841116041691055
3.656106514575228,3.433578473957427,0.3334298763817407
-2.403685155902933,1.5455711279557223,0.767164521450602
1.1731034702489405,2.1255739648660668,-1.4178501598689672
1.7176719744781235,2.265985963738478,1.8808705011122577
2.52678991112826,2.2816006900636845,1.696062433083335
1.6538464811405964,1.116502445505505,2.422342696210553
-2.1007259340627247,1.6795981730096259,0.34424854695465146
-2.2441967863898724,-1.6595075209407626,1.2304930546710822
-1.57080257219179,-2.4570725058658995,1.5407245852337392
-1.399224234909049,2.2878726669165648,1.785518467900956
-3.26461600606793,1.1231455819212302,1.929262226591566
-1.7626128166467663,-2.149654003293669,3.0822402996069127
-2.2685551661612897,-1.6048629889533494,-1.8396650002883708
-2.7950427163321105,1.0416168918685536,-1.1202074143146445
3.0098220434912144,2.616229072292037,-1.7610701739285803
2.81424094085134,2.501040717837198,1.489884676370314
-1.8320116510154603,-1.3458747884991022,-1.8057821293695897
-1.5407612849967016,-1.0149325470131896,-3.46390837948622
1.1498901824261343,1.5304755703522566,2.980121856385497
1.9971848281323108,1.2753793721592743,2.0479673103318774
-2.3490819567044245,-2.327779494766857,-0.8167913054676925
1.5736602395353072,2.4888418084898403,-1.1016151815163617
-1.8132720964906168,-3.484330615927481,1.649015128229442
-2.884882477596005,1.4478401039176185,1.3665290442811764
-2.6386463677938217,0.24469670261831755,1.8656700946848153
-1.1695951911239264,-2.608261245902985,-2.5604110455120646
-3.9214846865813113,0.7056851085007723,1.297880622513408
-1.690337594892776,-1.6798019410440386,-2.2680790738588876
0.9101271204746897,0.6257584607558311,-3.262622307783129
0.4049387058496985,0.27676274941426526,-3.240466300411818
2.0709432035944433,0.6594454213693737,2.142730598461405
2.64944544203496,2.2655506639438228,-1.9650578152601303
2.324077156149419,3.0315966286811946,-0.9801213793444219
1.345856810765456,2.02842958433088,-1.7221871143536422
1.503457395818446,3.0048590350763886,2.5164004317643043
-1.7106583386776728,-2.1986887960053894,-2.62607617390393
-2.163282123407254,-0.3819284002684098,1.233631671257183
0.5915989556425931,-0.9304217586052466,3.136709176701215
-3.066708951605416,-1.161233014185656,-0.5399249370749084
-1.8119581540962393,-1.2220682039625075,1.8768475793938362
-1.529328943599748,2.707352464602158,4.331315311633658
-1.4387370729365625,-2.4876052755024785,-2.211703427690683
-2.3918319974070688,-1.7704821587875235,-0.5822903699485256
-2.9098686915858973,1.7093413755197857,2.23896246983261
2.033451642491715,2.389496963544141,-1.5815407032190154
2.638926148922394,1.4295803709193073,-2.992220564978295
-0.9105487165767479,-2.341365431404397,-2.482044984931743
1.7841982005352703,1.0235836770321893,-2.899575510293198
3.047325826511452,1.983694155284714,-2.544516607036166
-3.2939597147345756,1.1937217892683623,2.3496085641211746
-4.397977454766175,0.7024998039267787,3.0520174799112363
-2.587199739281629,-2.2294564686025384,-1.2084937358312327
1.9826642388257911,4.06127598262864,2.149797279549283
-2.0981869705923266,-2.0527995602942846,1.9758682070664964
2.954486042431004,3.7750569812004877,1.0483985010870005
-1.5631640950658865,-2.9036430925633026,2.1275298932624915
1.846372547136878,1.5946671406609922,1.5771356511371557
-2.0933370907449396,-2.785307351335946,1.795447944926803
-3.392705999208719,-1.2180968467795918,-1.2986556552147794
1.156666649854406,1.5559126204032543,-1.9961448805811608
-2.438003769401105,1.7172514998718498,1.95962133155753
-0.9839283777654679,2.5011527483127427,1.1477191604552002
-1.9824962562453905,2.202916279440745,3.915574892727017
-1.518628260218097,2.300783909044326,3.729148085453313
0.5259890701491339,0.6614960350384895,-2.805203454666195
0.3573905193188094,1.0139422238933413,-2.3927892109268982
-2.9503612322123085,-1.9039571791871586,-0.1667269536142375
0.18887640551440743,1.2643156536248368,-1.8935300219039854
-1.1514360364979508,-2.584501661206097,-2.728875329790571
-2.366755432286748,-3.6010016474181197,2.4849634012628377
-1.1061752046365614,2.5457961228848878,2.971823700325957
-0.8387991585434225,-1.4864574765479328,-3.980998959705654
3.5652575021306676,4.203491120911151,0.0996769735224543
-3.2165393032289966,0.9579262153268664,0.5336739868449722
3.6414094634462764,3.824246889603721,-0.48435845375131037
1.2895122488911408,2.2782017433865116,2.388639454695578
-4.001786379147081,-0.36957898662790645,-0.6834175404179146
-2.561401636932082,-0.9067272519913641,1.4891597548373894
-2.4455934694331614,1.9509587474634476,3.1517737366602376
3.54930818561821,4.207595962807317,-0.11501781577644499
-2.3509558057945847,-2.5108101800577565,-2.062603780466133
2.131157984016222,1.246070249086389,-2.9604942467517787
2.7203086245001247,2.3094475146208535,-1.9316391843437344
2.0800851602057984,2.859192778765458,-0.8413795133775386
-1.7662703854952224,2.1126102257294224,2.6785639728969537
-2.809602435827184,-0.014078612788560152,2.533388399478912
-0.7806512054002823,-1.4210712809960375,-4.008555879132351
-2.8251928088551734,-1.0777306391234407,1.299240322690647
-4.1147108864202675,-0.34303142552711097,-0.5695671581519071
-2.3228152490164717,-0.5969787184094832,1.884895511796712
-2.418937095609331,-0.01890868162595738,0.6167974315233165
-1.2699202160911265,2.778783597301869,4.406664202777003
-2.647187425548535,1.1937245982254425,-1.089974234527682
-1.640480319838393,2.446733583455622,2.0117581821467887
0.44469327100826495,1.410431654845446,-2.0518241641494472
2.7123795972879026,2.4742496929845292,-1.8297363631313321
1.2516638816516368,1.361441097632547,-2.2502520844850666
-1.4793973570424879,2.433252076934948,2.096696206183445
-3.0937393315499806,1.2668615013283349,0.8122356061654221
1.7130965389716808,2.2688626983377205,1.729464885255446
-1.6067867571942305,-2.0737775897181607,1.6404260510310151
-2.1715756823770445,-0.8534161030759835,1.6878203814066262
3.073700669389118,2.27069155942838,-2.2765881920245885
-2.0422658070312103,-1.933018047085504,-2.9465112825118447
1.4430647459920398,1.449068120553352,2.479370333760831
1.7585284277138493,1.8590871456177298,-1.9557625368044096
-1.9421931689708734,-1.0883890836816739,2.492513908334366
2.780199199842895,1.7052572934631938,-2.900240286340603
3.2922346723928104,2.2731628006253968,-2.235581796862211
-2.3248752243978914,-2.1221366430886723,-0.08443981326334882
-2.2123688851244445,-3.101717158743946,2.6275460139533213
2.085895220839634,1.640598471623286,1.7779531466808283
-2.5327157072443622,-1.1046942091101026,-1.6197065854241228
-2.0437339259111593,-2.159331865823752,1.8654232686095802
-2.284061640174671,1.546043671817449,0.2910565036910353
1.7956527998228289,0.4334515872714302,2.4777680251531042
2.3094678213900846,1.4792280151869737,1.8957500602863475
-2.062204200028818,-2.875982262231629,1.7500611069463718
0.8349872975690384,1.7557821204223758,2.5377365171279713
-1.7984803503859856,2.0798854175213126,1.7497278160845227
-1.9671202950295927,-2.5217078236293156,2.718668606626386
-2.398091306764423,-1.2558147688184833,1.2348362681617162
-1.1815781375030867,2.6097456019369685,1.5258516096819652
-1.6213697948989063,-2.352325669442637,3.0094928942923347
0.3103444709244483,1.7480168995077756,-1.6217226425171005
-1.2534387142828312,-2.7665828417280256,3.235156733135014
-1.9700611938865662,-2.5152137796469924,2.294364577992039
-2.66823191770138,-2.07811167225802,-1.1206034611855515
-1.6177491558173982,-1.8740016978027305,3.3794737367275927
3.3490078937435985,3.6536707876598973,0.7750420241722262
3.038651908479112,2.9137985894450082,-1.1407057580849762
2.848869511285821,3.2464637676435846,1.8012312847530825
-1.5937536057087858,-1.932297278828567,-2.7025200664620685
3.111542890853369,1.7667794881094214,-2.8660754966820026
-1.1324644866439704,-2.066449565263102,-2.6686310052439786
