Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01,566.650024,575.000000,480.619995,534.299988,534.299988,84110900
2022-02-01,536.000000,540.460022,416.809998,467.679993,467.679993,70327300
2022-03-01,468.000000,479.209991,407.940002,455.619995,455.619995,98677500
2022-04-01,455.000000,473.489990,394.640015,395.950012,395.950012,54962600
2022-05-01,397.130005,428.549988,370.269989,416.480011,416.480011,72499700
2022-06-01,428.000000,441.899994,338.000000,366.059998,366.059998,71835200
2022-07-01,364.179993,414.619995,359.070007,410.119995,410.119995,46401300
2022-08-01,406.510010,451.149994,371.059998,373.440002,373.440002,51826400
2022-09-01,371.000000,396.390015,274.730011,275.200012,275.200012,124381600
2022-10-01,278.269989,330.579987,276.600006,318.500000,318.500000,82411600
2022-11-01,321.010010,350.970001,278.230011,344.929993,344.929993,70803500
2022-12-01,348.029999,355.670013,324.350006,336.529999,336.529999,65103400
2023-01-01,340.160004,373.420013,322.440002,370.339996,370.339996,48869800
2023-02-01,370.010010,402.489990,318.600006,323.950012,323.950012,57466500
2023-03-01,323.799988,385.730011,321.000000,385.369995,385.369995,82830400
2023-04-01,380.880005,386.000000,357.250000,377.559998,377.559998,39097900
2023-05-01,376.510010,432.989990,331.890015,417.790009,417.790009,86411900
2023-06-01,412.290009,518.739990,412.290009,488.989990,488.989990,108556300
2023-07-01,486.390015,552.940002,475.000000,546.169983,546.169983,61164600
2023-08-01,545.780029,562.099976,503.899994,559.340027,559.340027,51203700
2023-09-01,564.799988,570.239990,498.700012,509.899994,509.899994,62930100
2023-10-01,508.239990,574.400024,504.549988,532.059998,532.059998,55818500
2023-11-01,535.000000,628.599976,534.000000,611.010010,611.010010,52919300
2023-12-01,609.239990,633.890015,578.200012,596.599976,596.599976,70829700
2024-01-01,589.510010,636.250000,563.340027,617.780029,617.780029,55343600
2024-02-01,619.000000,638.250000,528.010010,560.280029,560.280029,71223400
2024-03-01,561.109985,579.789978,538.150024,579.140015,579.140015,24767700
2024-03-12,568.599976,579.789978,562.599976,579.140015,579.140015,3455480
