Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01,145.054993,146.485001,124.500000,135.303497,135.303497,767206000
2022-02-01,137.594498,151.546494,124.953499,135.057007,135.057007,928126000
2022-03-01,134.878494,143.793503,125.275002,139.067505,139.067505,729162000
2022-04-01,139.500000,143.712006,112.736504,114.109497,114.109497,761152000
2022-05-01,113.404999,122.854500,101.884499,113.762001,113.762001,850450000
2022-06-01,114.855003,119.347000,105.045998,108.962997,108.962997,770754000
2022-07-01,107.932999,119.684998,104.070000,116.320000,116.320000,789529700
2022-08-01,115.300003,122.430000,107.800003,108.220001,108.220001,515852700
2022-09-01,108.279999,111.620003,95.559998,95.650002,95.650002,613278900
2022-10-01,96.760002,104.820000,91.800003,94.510002,94.510002,681488300
2022-11-01,95.449997,101.040001,83.339996,100.989998,100.989998,716522700
2022-12-01,101.019997,102.250000,85.940002,88.230003,88.230003,603127800
2023-01-01,89.589996,100.320000,84.860001,98.839996,98.839996,672897800
2023-02-01,98.709999,108.180000,88.580002,90.059998,90.059998,952580200
2023-03-01,89.980003,106.589996,89.419998,103.730003,103.730003,859933900
2023-04-01,102.389999,109.169998,101.930000,107.339996,107.339996,604106300
2023-05-01,106.839996,126.430000,103.709999,122.870003,122.870003,820545400
2023-06-01,122.820000,129.039993,116.099998,119.699997,119.699997,656756700
2023-07-01,119.239998,133.740005,115.349998,132.720001,132.720001,708341500
2023-08-01,130.779999,138.000000,126.379997,136.169998,136.169998,593289000
2023-09-01,137.460007,139.160004,127.220001,130.860001,130.860001,477542100
2023-10-01,131.210007,141.220001,120.209999,124.080002,124.080002,680712800
2023-11-01,124.070000,139.419998,123.720001,132.529999,132.529999,535220300
2023-12-01,131.860001,142.679993,127.900002,139.690002,139.690002,619903000
2024-01-01,138.550003,153.779999,135.149994,140.100006,140.100006,580875000
2024-02-01,142.119995,149.440002,135.410004,138.460007,138.460007,647669400
2024-03-01,138.429993,139.380005,130.669998,138.500000,138.500000,299696900
2024-03-12,137.029999,139.369995,137.130005,138.500000,138.500000,27520513
